Unnamed: 0,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Locks-Score,Locks-Text,Interio-Score,Interio-Text,Security-Score,Security-Text,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Security-Text_Negative,Security-Text_Neutral,Security-Text_Positive,Appliances_label,Locks_label,Interio_label,Security_label
1563,13-10-22 23:47,14-10-22 0:05,R_1H6NiNIzGPBE0vC,7,It is very good customer support,,,,,6,It is very good security lockers and it is very cost efficiency.,Bangalore,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.004074124,0.030118594,0.965807259,0,0.528188825,0,0,0.528188825,0,0.004826077,0.041731596,0.953442335,Positive,,,Positive
1564,13-10-22 23:40,14-10-22 0:05,R_1K9AgYTLZBVm4uK,,,,,10,Durable and realibility,10,Trustable and comfortable,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0.016384669,0.475094825,0.508520544,0.010932744,0.298132837,0.69093442,,,Neutral,Neutral
1565,13-10-22 23:51,14-10-22 0:05,R_1E5SSwdPHzsLruS,9,I am satisfied ,,,7,I am satisfied ,,,Pune,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,,0.005831142,0.068841167,0.925327659,0,0.528188825,0,0.005831142,0.068841167,0.925327659,0,0.528188825,0,Positive,,Positive,
1566,13-10-22 23:54,14-10-22 0:05,R_2EErWiPbZQcLbom,8,Good products but still more should come with innvoation,,,9,Still lot of products should come with innovation,,,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.005444481,0.084510431,0.910045087,0,0.528188825,0,0.014348719,0.337142885,0.64850843,0,0.528188825,0,Positive,,Neutral,
1567,13-10-22 23:55,14-10-22 0:06,R_2al9ajTyjOVVOyl,,,9,We have been using godrej since childhood. I am so satisfied with the products.,,,8,Good reputation and affordability.,Kochi,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.002584456,0.023633098,0.97378242,0,0.528188825,0,0.013876516,0.320361316,0.665762246,,Positive,,Neutral
1568,13-10-22 23:53,14-10-22 0:06,R_1NaxuWKHftZxN7M,,,9,I like the features and brand.,,,8,Brand.,Pune,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,15-20 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0.003195887,0.065113306,0.931690812,0,0.528188825,0,0.152308047,0.610872805,0.236819103,,Positive,,Neutral
1569,13-10-22 23:41,14-10-22 0:06,R_6DmLJgXSwizcXoR,,,8,I am not happy with the service given by this company.  They took more days to service the product rather than they promised. ,,,8,I am not happy with the after-sales service.,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.973216891,0.024365716,0.0024174,0,0.528188825,0,0.980028868,0.017852444,0.002118713,,Negative,,Negative
1570,13-10-22 23:53,14-10-22 0:06,R_DcxOeMxlWJzdIaZ,,,10,Currently I am using godrej locks... Till now I didn't face any problem.... Hense i am happy with the service of brand godrej,,,10,Godrej locks are well known for their reputation.... The reviews of other customer are positive,Kochi,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.005764236,0.075565346,0.918670356,0,0.528188825,0,0.003678751,0.130444571,0.865876675,,Positive,,Positive
1571,13-10-22 23:54,14-10-22 0:06,R_1qba0dLBuJJuX0R,,,9,Locks of godrej are strong so far and have long life,8,Good quality and innovations to save space and great designs,,,Kochi,46-50,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Homemaker (non-gender sensitive),,"Married, with kid(s)",Above 20 years old,,0,0.528188825,0,0.001524151,0.050923564,0.947552264,0.006730041,0.117971435,0.8752985,0,0.528188825,0,,Positive,Positive,
1572,13-10-22 23:56,14-10-22 0:06,R_ufAmdeKiDen85Gh,10,Godrej is a brand offers quality products. Their products are long lasting. ,,,,,10,Godrej locks are perfect. Godrej safe are very safe .,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.002400952,0.06012642,0.937472582,0,0.528188825,0,0,0.528188825,0,0.006943091,0.117916219,0.875140607,Positive,,,Positive
1573,13-10-22 23:44,14-10-22 0:06,R_0AMwaIJlzCrXYtP,7,Because godrej brand applications are somewhat good to use.,,,6,Godrej brand applications are somewhat good to use.,,,Ahmedabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.00557742,0.10977,0.884652555,0,0.528188825,0,0.00305627,0.065730795,0.931212902,0,0.528188825,0,Positive,,Positive,
1574,14-10-22 0:01,14-10-22 0:07,R_1HbNLWL75q2t8vM,,,10,very good brand,9,very good products,,,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0.007857007,0.098249838,0.893893182,0.006182246,0.059984375,0.933833301,0,0.528188825,0,,Positive,Positive,
1575,13-10-22 23:44,14-10-22 0:07,R_26hkRyiTcLJBwzm,9,Godrej brand value gives me satisfaction the product will be good in quality because we been seeing this product in our household and it's servicing is really good. ,10,Godrej is a brand which i trust for safety of my house i have never had any complain on Godrej product.  ,,,,,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.001539624,0.020961732,0.977498651,0.009191808,0.129382059,0.861426115,0,0.528188825,0,0,0.528188825,0,Positive,Positive,,
1576,13-10-22 23:57,14-10-22 0:07,R_2c7A72UAX3A67cu,9,Because it makes unique and good products,,,10,Because it makes high quality products and a reasonable price ,,,Pune,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Above 35 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.005158113,0.081375994,0.913465917,0,0.528188825,0,0.007500465,0.138985559,0.853514016,0,0.528188825,0,Positive,,Positive,
1577,14-10-22 0:01,14-10-22 0:07,R_33CNMbKiSGLmONq,,,,,,,10,Good securities solution provides ,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.009780054,0.244811267,0.745408714,,,,Positive
1578,13-10-22 23:56,14-10-22 0:07,R_bDFUYhcVHfpAFkR,5,It's reliable but not latest,,,10,It's good brand ,,,Hyderabad,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.432581812,0.5257321,0.04168608,0,0.528188825,0,0.007890611,0.138323277,0.853786111,0,0.528188825,0,Neutral,,Positive,
1579,13-10-22 23:50,14-10-22 0:08,R_1NqYRWv6S9m8Uvr,9,I own a refrigerator of Godrej . And I am very happy with that purchase it is a value for money product and a high quality product. ,10,Godrej locks is a budet friendly and good quality comparing with the others if we use this it is an advantage. ,,,,,Kochi,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,0.001449533,0.02196715,0.976583242,0.009797767,0.159037635,0.831164539,0,0.528188825,0,0,0.528188825,0,Positive,Positive,,
1580,13-10-22 23:57,14-10-22 0:08,R_1gGPxevxqDy8Z4X,8,Innovative ,,,9,Popular brand ,,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0.027006038,0.515557051,0.457436889,0,0.528188825,0,0.142156318,0.751107156,0.106736481,0,0.528188825,0,Neutral,,Neutral,
1581,13-10-22 23:43,14-10-22 0:08,R_1hLUCo3VQ5pMLBW,10,,10,,,,,,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
1582,13-10-22 23:52,14-10-22 0:08,R_2Vw0diHL6zRnkVI,,,10,It's a trustworthy company which we have been using for years. Good products from this brand and very reliable.,10,Trustworthy brand. Very reliable and good products. Amazing customer service.,,,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.001467372,0.025493698,0.973038971,0.002369565,0.027902102,0.969728351,0,0.528188825,0,,Positive,Positive,
1583,13-10-22 23:47,14-10-22 0:09,R_2zCPZ86LdNlmKyA,5,servicing facility not available ,,,4,Poor servicing ,,,Kochi,31-35,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Personal computer/ Laptop",Other occupations,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,0.700769305,0.281195849,0.018034905,0,0.528188825,0,0.780174494,0.197610393,0.022215154,0,0.528188825,0,Negative,,Negative,
1584,13-10-22 23:56,14-10-22 0:09,R_C79bHP2i5s2HHCp,,,,,,,9,it is very storng and good looking ,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.002351448,0.02706496,0.970583558,,,,Positive
1585,14-10-22 0:05,14-10-22 0:09,R_voaKjGOpSiPwKo9,,,,,,,,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
1586,13-10-22 23:36,14-10-22 0:09,R_23WrPKbieBcJnfq,,,10,Godrej is very old trusted  security product brand of India.,10,Godrej is one of the best furniture brand that manufactured sturdy furniture.,,,Ahmedabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0,0.528188825,0,0.041291878,0.7698102,0.188897893,0.001697691,0.027419234,0.970883012,0,0.528188825,0,,Neutral,Positive,
1587,14-10-22 0:02,14-10-22 0:09,R_3fkK22AqBCObagF,,,9,Quality is good,,,,,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0.010320082,0.12662068,0.863059282,0,0.528188825,0,0,0.528188825,0,,Positive,,
1588,13-10-22 23:54,14-10-22 0:09,R_cUNGnmJCvGEw0TL,7,Because right now the other brands offering more quelity and high tech products compair to godrej. I feel godrej is way back from other brands.,7,"I don't see any thing new in there brand products, I want them to inclined more high tech and software base lock products ",,,,,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,,0.08503481,0.675098181,0.239867032,0.26384151,0.634420097,0.101738386,0,0.528188825,0,0,0.528188825,0,Neutral,Neutral,,
1589,13-10-22 23:52,14-10-22 0:10,R_2D7ktCQoV8CJJU6,6,It is a Indian company and very old company which I trust a lot,,,7,Have not heard much about this brand in furniture and home appliances category ,,,Bangalore,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Homemaker (non-gender sensitive),,"Married, with kid(s)","10-15 years old,16-20 years old",,0.005140515,0.107140757,0.887718678,0,0.528188825,0,0.365923315,0.585554957,0.048521739,0,0.528188825,0,Positive,,Neutral,
1590,13-10-22 23:59,14-10-22 0:10,R_2CJ5mACbbc7qRpm,10,One of the beat company,,,10,Best sellers,,,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.03344712,0.824582279,0.14197059,0,0.528188825,0,0.016916227,0.466076314,0.51700747,0,0.528188825,0,Neutral,,Neutral,
1591,13-10-22 23:25,14-10-22 0:10,R_2X7Kph4DJlry9Pq,10,it is been in india for long time as like 20 years and counting it know what indian customer want ,,,,,10,it is been for years and they know what indian customers want,Bangalore,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.108492471,0.797329426,0.094178148,0,0.528188825,0,0,0.528188825,0,0.168378398,0.773858666,0.057762891,Neutral,,,Neutral
1592,14-10-22 0:06,14-10-22 0:10,R_ZIbqkBaG43E7wgV,,,,,9,It's a reputed brand,,,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0.117927738,0.805391133,0.076681018,0,0.528188825,0,,,Neutral,
1593,13-10-22 23:55,14-10-22 0:11,R_1IyramtApEnlMQp,,,10,"Combining the most modern safety technology, immense body strength and elegant aesthetics make Godrej lock best ",,,10,"Godrej provide cutting edge solution that safeguard not only millions of homes and offices, but also protect prestigious institutions",Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,25-30 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0,0.528188825,0,0.005890053,0.155577436,0.838532507,0,0.528188825,0,0.011967891,0.360927075,0.627104998,,Positive,,Neutral
1594,13-10-22 23:58,14-10-22 0:11,R_31yqRDst62RM6jT,9,It is very strong and old company if India has very good durable products ,,,,,10,It has very durable and long lasting products ,Ahmedabad,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",10-15 years old,,0.00602526,0.092615441,0.90135926,0,0.528188825,0,0,0.528188825,0,0.003962601,0.10268645,0.893350899,Positive,,,Positive
1595,13-10-22 23:56,14-10-22 0:11,R_2S2HK5WKo0Z4uvG,7,BECAUSE IT IS TRUSTED AND OLD BRAND,,,7,IT IS TRUSTED BRAND,,,Pune,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.028227065,0.496465504,0.475307405,0,0.528188825,0,0.019967794,0.559014142,0.421018034,0,0.528188825,0,Neutral,,Neutral,
