,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Locks-Score,Locks-Text,Interio-Score,Interio-Text,Security-Score,Security-Text,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume
231,06-10-22 9:37,06-10-22 9:57,R_1LNmQj5AxInq7pN,,,,,10,best and reliable products,10,Best brand name in this product list,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
232,06-10-22 9:45,06-10-22 9:57,R_tKEgs2B4sI4ftbr,10,Because his facilities is very good ,,,,,10,Because his facilities is very good and ,Lucknow,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Service (Rural or Urban),5-10 Lacs,"Married, no kids ",,
233,06-10-22 9:53,06-10-22 9:58,R_1LZg0kivfVrqMXc,7,Good quality products at affordable prices ,,,,,10,Good quality products at affordable prices ,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
234,06-10-22 9:44,06-10-22 9:58,R_xABvtatO41BJ7DH,,,,,10,,10,,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,
235,06-10-22 9:52,06-10-22 9:58,R_24I9UoP5aaNJXIH,,,,,,,,,Chennai,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",16-20 years old,
236,06-10-22 9:50,06-10-22 9:58,R_3si9T6UZY9lItp2,,,10,Others ,10,Others ,,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),30-35 Lacs,"Single (includes divorced/ widowed), no kids ",,
237,06-10-22 9:49,06-10-22 9:58,R_W24QOlAQ8ymPS8N,,,,,9,It is very reliable,,,New Delhi NCR,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,
238,06-10-22 9:48,06-10-22 9:59,R_1Kx3LcuJpsmTOFd,9,Made in India and a lot of fault easy to solve,,,,,,,Chennai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
239,06-10-22 9:46,06-10-22 9:59,R_3fZbX4lBR27FH0l,,,,,10,Good product ,,,Mumbai,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Shop or Store Owner,10-15 Lacs,"Married, no kids ",,
240,06-10-22 9:11,06-10-22 9:59,R_1lz2RX4UePlQyFz,,,4,,6,,,,Hyderabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Above 35 Lacs,"Married, no kids ",,
241,06-10-22 9:49,06-10-22 9:59,R_Y4RpHHzMhtkxPk5,9,I don't know using this brand iam heard I will give 5 stars,,,,,,,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
242,06-10-22 9:54,06-10-22 10:00,R_2uIK6igNfKzxhZX,,,,,,,9,I think the quality of the product is very good and durable,Mumbai,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
243,06-10-22 9:47,06-10-22 10:00,R_XTeIi40W3vheyqJ,6,Because I didn't like the brand as compared to others as I have a washing machine of same brand which often malfunctions.,,,,,5,Because I am using this brand and this is not upto my expectations.,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,
244,06-10-22 9:46,06-10-22 10:00,R_71XhLr6VtgVNxG9,,,10,They are the main trendsetters and they have the market at large.,9,"At present, there are many more companies that are being more innovative than Godrej",,,Bangalore,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",16-20 years old,
245,06-10-22 9:50,06-10-22 10:00,R_2919PLtGMtj5fcU,,,,,,,10,Godrej and Boyce is a good freeze machine company in india. ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
246,06-10-22 9:44,06-10-22 10:00,R_2Bm8qtaJv9lJi6x,5,Because I never bought something from Godrej. ,,,8,I likely to purchase from Godrej. ,,,Ahmedabad,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,
247,06-10-22 9:50,06-10-22 10:01,R_1FICgtIrbL5pF12,5,Need improvement in quality.,,,,,,,Bangalore,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Married, with kid(s)",10-15 years old,
248,06-10-22 9:45,06-10-22 10:01,R_2c79zIpi59R2Tsq,,,,,10,Good design furniture brand good product,,,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Married, no kids ",,
249,06-10-22 9:53,06-10-22 10:01,R_8uKFLH5Pn3GX3Et,,,10,Godrej is a best brand of locks ,,,,,Lucknow,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
250,06-10-22 9:49,06-10-22 10:02,R_1mRwzSVzw5jPJ8Y,8,This is a very good brand.,,,9,This is a very good brand ,,,Kolkata,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
251,06-10-22 9:57,06-10-22 10:02,R_1JUQMZ7KwBePZou,6,,,,,,,,Hyderabad,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
252,06-10-22 9:50,06-10-22 10:02,R_eh9qOm08re79eBH,9,BASICALLY ITS A GOOD BRAND BUT AFTER  SALES SERVICES IS NOT SO GOOD.,,,,,,,Kolkata,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
253,06-10-22 9:54,06-10-22 10:02,R_2roS8o3OPe7yyct,,,,,10,Because I love this companu,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,Above 35 Lacs,"Married, with kid(s)",Above 20 years old,
254,06-10-22 9:23,06-10-22 10:02,R_OAQeKse37knINNf,10,,10,Its safety more,,,,,Bangalore,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,
255,06-10-22 9:49,06-10-22 10:02,R_2rT8sW3ykbn6m1R,9,It has old and trustworthy ,,,,,10,It has their own name and trustworthy ,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Above 20 years old,
256,06-10-22 9:22,06-10-22 10:03,R_2b45TwjKpSqPd8f,,,,,,,9,It's amazing but I have some trust issues,Pune,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,
257,06-10-22 9:43,06-10-22 10:03,R_2R8PORJVrIQuKvU,,,,,,,10,It's old prestigious brand,Kochi,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
258,06-10-22 9:53,06-10-22 10:03,R_28UJiL37Q79lJEh,,,9,It's best in locks.,9,It's best in furniture.,,,Kolkata,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
259,06-10-22 9:49,06-10-22 10:03,R_3HSu0J3Uh6L67o3,,,,,9,I like that products,,,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
260,06-10-22 9:50,06-10-22 10:04,R_20U0yM0gYeUG5As,10,Good product ,,,10,Good product quality ,,,Kolkata,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),30-35 Lacs,"Married, with kid(s)",Below 10 years old,
261,06-10-22 9:45,06-10-22 10:04,R_3kESX4cBgBPPjFP,6,because i am not so aware of godrej products and even my friends and family doesn't prefer to buy the products of Godrej.,,,6,Because now a days we have so many sffordable brands in the market who also offers customizeable designs as per customer's need. ,,,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
262,06-10-22 9:51,06-10-22 10:06,R_bwiKmQ9rETMdvUZ,,,,,8,I like godrej that's why iam giving that,,,Lucknow,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 50 or more employees,5-10 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,
263,06-10-22 9:48,06-10-22 10:06,R_3qHHklOfySyUHoA,10,Very trustworthy and reliable ,,,,,10,Very trustworthy and reliable ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,
264,06-10-22 9:46,06-10-22 10:06,R_saSdjyPkMA8v2yR,10,Godrej made as many product kitchen appliance,,,10,Godrej has good trusted brand item in every product,,,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,5-10 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",
265,06-10-22 10:00,06-10-22 10:07,R_YPLwZW2aYeXadjj,,,,,6,because godrej is an old company,9,because that is the company i trust,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,
266,06-10-22 9:52,06-10-22 10:07,R_1M58TTxd7znWuXe,9,Ites trust worthy brand ,10,I use there products and I am very satisfied about that product,,,,,New Delhi NCR,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",
267,06-10-22 10:01,06-10-22 10:07,R_2fAQG9bpfH3kmob,10,Because they are good for their products ,,,10,Good product ,,,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,
268,06-10-22 9:53,06-10-22 10:07,R_3m36izPzhpGBVq0,7,Because of the experience with our refrigerator.,,,7,Based on experience with cup boards,,,Mumbai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Government official,10-15 Lacs,"Single (includes divorced/ widowed), with kid(s)",Below 10 years old,
269,06-10-22 9:56,06-10-22 10:07,R_2y2urcOkbaw9bE2,,,10,as it Quality is very good,9,furniture is Pretty good,,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 50 or more employees,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
270,06-10-22 9:56,06-10-22 10:08,R_24c8iwfY1Lljmax,,,9,Premier lock company with wide range ,9,Qualiry products and good after sales service ,,,Kolkata,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Single (includes divorced/ widowed), with kid(s)",10-15 years old,
271,06-10-22 9:44,06-10-22 10:08,R_1lj08cVFrBAKBqW,7,I have purchase Godrej washing machine very long ago in the past after that I have purchased other brands so experience with this brand is so so,,,,,10,Because we have used Godrej security system recently in our showroom and they provide best services. Helpful customer service.,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
272,06-10-22 9:52,06-10-22 10:10,R_2PuSDka4w9q0UdJ,10,"Godrej Group has an overall rating of 4.1 out of 5, based on over 359 reviews left anonymously by employees.",,,10,"Godrej Consumer Products has a strong market position in the market with the products like soaps, hair color, hand sanitizers as well. There are 100 customer trusted products in the market.",,,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,
273,06-10-22 9:58,06-10-22 10:10,R_s5WXgcDdKFm4PU5,5,"Not prefer to answer 
",,,,,,,Mumbai,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,
